stage,map_name,hero,Time Played,Most Played
Stage 4,Junkertown,Symmetra,8.755686164,29.0
Stage 4,Junkertown,Torbjörn,3.900032997,30.0
Stage 4,King's Row,Orisa,38244.65553989999,1.0
Stage 4,King's Row,Mei,33804.754889749995,2.0
Stage 4,King's Row,Baptiste,19685.559173396006,3.0
Stage 4,King's Row,D.Va,19332.007474481,4.0
Stage 4,King's Row,Roadhog,19000.26574969,5.0
Stage 4,King's Row,Hanzo,18342.576415623007,6.0
Stage 4,King's Row,Zenyatta,14808.138723430002,7.0
Stage 4,King's Row,Lúcio,14477.523353542001,8.0
Stage 4,King's Row,Ana,14442.098657110999,9.0
Stage 4,King's Row,Reaper,13263.962520275,10.0
Stage 4,King's Row,Moira,9808.081761472002,11.0
Stage 4,King's Row,Widowmaker,6745.590660726,12.0
Stage 4,King's Row,Mercy,5345.035041248001,13.0
Stage 4,King's Row,McCree,1702.3566255290002,14.0
Stage 4,King's Row,Doomfist,1635.147108869,15.0
Stage 4,King's Row,Pharah,1627.4022774999999,16.0
Stage 4,King's Row,Zarya,923.7028647999999,17.0
Stage 4,King's Row,Sombra,623.081393534,18.0
Stage 4,King's Row,Reinhardt,613.2060831,19.0
Stage 4,King's Row,Genji,524.7170332000001,20.0
Stage 4,King's Row,Wrecking Ball,381.55720037799995,21.0
Stage 4,King's Row,Tracer,183.03191811399998,22.0
Stage 4,King's Row,Symmetra,117.7109246,23.0
Stage 4,King's Row,Winston,78.833247064,24.0
Stage 4,King's Row,Brigitte,7.791448891,25.0
Stage 4,King's Row,Ashe,1.95268774,26.0
Stage 4,King's Row,Soldier: 76,1.943704069,27.0
Stage 4,Lijiang Tower,D.Va,36233.48390479999,1.0
Stage 4,Lijiang Tower,Lúcio,30788.67910896199,2.0
Stage 4,Lijiang Tower,Orisa,30555.529248999992,3.0
Stage 4,Lijiang Tower,Mei,26415.228000507002,4.0
Stage 4,Lijiang Tower,Moira,25694.227305693992,5.0
Stage 4,Lijiang Tower,Reaper,23202.774506116006,6.0
Stage 4,Lijiang Tower,Ana,12826.430903045997,7.0
Stage 4,Lijiang Tower,Mercy,8400.029664617,8.0
Stage 4,Lijiang Tower,Pharah,8101.146109998999,9.0
Stage 4,Lijiang Tower,Wrecking Ball,7424.9611235799985,10.0
Stage 4,Lijiang Tower,Sombra,7020.87328567,11.0
Stage 4,Lijiang Tower,Doomfist,6180.0942985050015,12.0
Stage 4,Lijiang Tower,McCree,3674.61964658,13.0
Stage 4,Lijiang Tower,Tracer,3633.5370294590007,14.0
Stage 4,Lijiang Tower,Roadhog,3009.4336365999998,15.0
Stage 4,Lijiang Tower,Baptiste,1609.841144567,16.0
Stage 4,Lijiang Tower,Reinhardt,1551.63966997,17.0
Stage 4,Lijiang Tower,Widowmaker,1524.1798076119999,18.0
Stage 4,Lijiang Tower,Zarya,1344.3691469,19.0
Stage 4,Lijiang Tower,Zenyatta,1322.8448281199999,20.0
Stage 4,Lijiang Tower,Winston,1148.595575208,21.0
Stage 4,Lijiang Tower,Hanzo,860.50830125,22.0
Stage 4,Lijiang Tower,Brigitte,625.9593510850001,23.0
Stage 4,Lijiang Tower,Symmetra,520.703643051,24.0
Stage 4,Lijiang Tower,Genji,130.45144930700002,25.0
Stage 4,Lijiang Tower,Soldier: 76,3.896228373,26.0
Stage 4,Route 66,Orisa,40734.1897896,1.0
Stage 4,Route 66,Mei,33182.7126,2.0
Stage 4,Route 66,Hanzo,31671.541566056,3.0
Stage 4,Route 66,Baptiste,31634.030373709997,4.0
Stage 4,Route 66,Roadhog,30052.446814340998,5.0
Stage 4,Route 66,Zenyatta,22429.463747089998,6.0
Stage 4,Route 66,Ana,18201.51918695001,7.0
Stage 4,Route 66,D.Va,12595.54913991,8.0
Stage 4,Route 66,Widowmaker,9584.041659981,9.0
Stage 4,Route 66,Mercy,8179.5670316000005,10.0
Stage 4,Route 66,Lúcio,3816.5431842660005,11.0
Stage 4,Route 66,Sombra,2591.9475636700004,12.0
Stage 4,Route 66,Reaper,2509.2766000419997,13.0
Stage 4,Route 66,McCree,2232.8343186499997,14.0
Stage 4,Route 66,Tracer,2020.7405567199999,15.0
Stage 4,Route 66,Wrecking Ball,1689.7848199780003,16.0
Stage 4,Route 66,Moira,1579.883215771,17.0
Stage 4,Route 66,Pharah,952.9744082,18.0
Stage 4,Route 66,Doomfist,929.5467163089999,19.0
Stage 4,Route 66,Winston,785.5963804400001,20.0
Stage 4,Route 66,Genji,534.31994632,21.0
Stage 4,Route 66,Brigitte,383.524509753,22.0
Stage 4,Route 66,Reinhardt,264.775801164,23.0
Stage 4,Route 66,Zarya,102.188502189,24.0
Stage 4,Route 66,Bastion,6.809112549,25.0
Stage 4,Route 66,Symmetra,4.873364448999999,26.0
Stage 4,Route 66,Junkrat,2.912834525,27.0
Stage 4,Temple of Anubis,D.Va,23118.382538530008,1.0
Stage 4,Temple of Anubis,Ana,22118.524498000006,2.0
Stage 4,Temple of Anubis,Orisa,19572.590855680002,3.0
Stage 4,Temple of Anubis,Mercy,15801.747726339996,4.0
Stage 4,Temple of Anubis,Sombra,11821.344815666997,5.0
Stage 4,Temple of Anubis,Mei,10135.286843966998,6.0
Stage 4,Temple of Anubis,Roadhog,8974.030349050001,7.0
Stage 4,Temple of Anubis,Genji,8762.69288613,8.0
Stage 4,Temple of Anubis,Lúcio,8392.011057798,9.0
Stage 4,Temple of Anubis,Widowmaker,8206.86053242,10.0
Stage 4,Temple of Anubis,Winston,7372.822081453998,11.0
Stage 4,Temple of Anubis,Hanzo,6752.81741588,12.0
Stage 4,Temple of Anubis,Baptiste,6377.377597876999,13.0
Stage 4,Temple of Anubis,Zenyatta,5740.79444868,14.0
Stage 4,Temple of Anubis,Reaper,5007.796396887999,15.0
Stage 4,Temple of Anubis,Wrecking Ball,4863.793319617,16.0
Stage 4,Temple of Anubis,Doomfist,4432.463737487,17.0
Stage 4,Temple of Anubis,Junkrat,4412.10090048,18.0
Stage 4,Temple of Anubis,Moira,3626.8100788250013,19.0
Stage 4,Temple of Anubis,Brigitte,2279.39090868,20.0
Stage 4,Temple of Anubis,Tracer,1986.5181006540001,21.0
Stage 4,Temple of Anubis,McCree,1601.196446543,22.0
Stage 4,Temple of Anubis,Pharah,838.9969146999999,23.0
Stage 4,Temple of Anubis,Reinhardt,435.037172513,24.0
Stage 4,Temple of Anubis,Torbjörn,359.11184410299995,25.0
Stage 4,Temple of Anubis,Bastion,13.634166181,26.0
Stage 4,Temple of Anubis,Ashe,3.8901183599999998,27.0
Stage 4,Temple of Anubis,Symmetra,1.945197403,28.0
Stage 4,Volskaya Industries,Orisa,31121.109356699995,1.0
Stage 4,Volskaya Industries,Mei,23662.457875760007,2.0
Stage 4,Volskaya Industries,Roadhog,22301.717785819994,3.0
Stage 4,Volskaya Industries,Baptiste,20520.518062448005,4.0
Stage 4,Volskaya Industries,Hanzo,17585.000355402,5.0
Stage 4,Volskaya Industries,Ana,17522.02967339,6.0
Stage 4,Volskaya Industries,Zenyatta,12849.653308473999,7.0
Stage 4,Volskaya Industries,Widowmaker,12609.294576056998,8.0
Stage 4,Volskaya Industries,D.Va,9947.431852892,9.0
Stage 4,Volskaya Industries,Mercy,8219.74758435,10.0
Stage 4,Volskaya Industries,Lúcio,4554.223578966,11.0
Stage 4,Volskaya Industries,Reaper,3214.87028512,12.0
Stage 4,Volskaya Industries,Pharah,2834.4225089449997,13.0
Stage 4,Volskaya Industries,Moira,1551.5005744990003,14.0
Stage 4,Volskaya Industries,Wrecking Ball,1516.4719463260005,15.0
Stage 4,Volskaya Industries,Tracer,1502.806362366,16.0
Stage 4,Volskaya Industries,McCree,1073.60600403,17.0
Stage 4,Volskaya Industries,Genji,922.830777902,18.0
Stage 4,Volskaya Industries,Sombra,863.443210412,19.0
Stage 4,Volskaya Industries,Doomfist,844.8276044669999,20.0
Stage 4,Volskaya Industries,Winston,173.238268791,21.0
Stage 4,Volskaya Industries,Zarya,114.85922649999999,22.0
Stage 4,Volskaya Industries,Symmetra,89.535008127,23.0
Stage 4,Volskaya Industries,Reinhardt,88.60449272000001,24.0
Stage 4,Volskaya Industries,Brigitte,45.76014858,25.0
Stage 4,Volskaya Industries,Bastion,28.22165054,26.0
Stage 4,Volskaya Industries,Soldier: 76,22.38048494,27.0
Stage 4,Volskaya Industries,Ashe,5.843135536,28.0
Stage 4,Volskaya Industries,Torbjörn,3.8930916790000003,29.0
